valorPedido,dimAvaliacao_key,dimLocalizacao_key,dimTempo_key_data,dimPagamento_key,dimProduto_key
190.28,1,2,5142,5329,25841
222.71,1,2,5143,30916,2208
163.25,1,2,5147,5334,12745
76.78,1,2,5161,5348,22893
54,1,2,5167,5354,25549
208.01,1,2,5169,5356,5233
33.19,1,2,5174,5361,26991
98.29,1,2,5185,5372,11174
79.34,1,2,5204,5391,27049
114.45,1,2,5205,5392,773
133.75,1,2,5212,5399,5420
32.68,1,2,5214,5231,2107
213.9,1,2,5222,5239,6310
32.44,1,2,5226,5243,19013
86.02,1,2,5229,5246,22087
65.35,1,2,5232,5249,25549
96.43,1,2,5234,5251,21531
139.62,1,2,5239,5256,16996
928.7,1,2,5240,5257,13306
245.22,1,2,5254,5271,28542
364.48,1,2,5255,5272,29736
29.91,1,2,5260,5277,9722
309.35,1,2,5261,5278,9492
75.16,1,2,5273,5290,29981
22.34,1,2,5277,5402,25399
64.06,1,2,5291,5010,3301
48.78,1,2,5310,78098,19793
40.26,1,2,5324,5025,24052
24.42,1,2,5326,4780,28406
279.59,1,2,5354,5429,31953
334.46,1,2,5358,4792,22018
85.58,1,2,5359,5431,18009
81.89,1,2,5380,4799,5691
60.41,1,2,5381,5439,10773
26.45,1,2,5391,5443,19207
56.78,1,2,5393,5049,16257
112.62,1,2,5397,5050,29467
180.36,1,2,5398,4805,17968
32.43,1,2,5402,5051,9403
58.62,1,2,5411,5452,6060
44.09,1,2,5417,5056,25907
58.18,1,2,5435,5460,32359
28.8,1,2,5450,4822,24811
90.76,1,2,5452,4824,25444
221.67,1,2,5452,14928,2264
104.37,1,2,5467,5472,2905
147.15,1,2,5470,4834,4514
45.13,1,2,5476,4837,26646
222.67,1,2,5484,5525,4016
33.37,1,2,5486,5526,30924
288.68,1,2,5491,5529,4895
94.35,1,2,5496,5486,12574
137.35,1,2,5504,5489,14673
176.59,1,2,5508,5491,31948
156.45,1,2,5508,68973,25292
214.48,1,2,5518,5545,18676
84.02,1,2,5535,5561,30948
108.89,1,2,5536,5562,22878
279.6,1,2,5559,5500,22087
125.42,1,2,5571,5588,31609
164.1,1,2,5583,5600,3901
27.53,1,2,5585,5602,32107
26.84,1,2,5586,5603,28668
149.1,1,2,5591,5608,5420
31.59,1,2,5594,5611,31897
112.99,1,2,5596,5613,11084
64.01,1,2,5611,5628,10952
61.82,1,2,5617,5634,1097
117.85,1,2,5619,5505,15218
1304.02,1,2,5625,5511,28269
61.61,1,2,5651,5764,10952
36,1,2,5674,5651,9200
107.85,1,2,5694,5662,20829
57.77,1,2,5695,5778,26337
39.28,1,2,5702,5869,16127
204.81,1,2,5705,5668,30065
154.45,1,2,5717,5674,15775
82.33,1,2,5720,5675,22087
29.95,1,2,5721,5676,17353
126.54,1,2,5725,5678,23003
27.8,1,2,5732,5876,24811
845.81,1,2,5740,5878,3949
102.92,1,2,5743,5789,26474
43.1,1,2,5748,5692,7122
65,1,2,5749,5880,18316
62.39,1,2,5754,5882,8813
121.39,1,2,5757,5883,12560
57.68,1,2,5762,5884,23445
54.1,1,2,5763,5697,8707
107.85,1,2,5766,5698,2971
132.83,1,2,5780,5704,12560
168.23,1,2,5788,5892,11047
57.51,1,2,5791,5709,20412
199.52,1,2,5792,5893,3544
30.18,1,2,5797,5712,8522
205.42,1,2,5799,5713,661
205.42,1,2,5799,5713,3039
205.42,1,2,5799,5713,11315
144.66,1,2,5800,5806,29661
30.62,1,2,5811,5811,10809
27.4,1,2,5814,5812,8157
306.28,1,2,5815,5722,10013
28.67,1,2,5824,5896,20010
195.46,1,2,5825,5726,9965
713.01,1,2,5826,5816,32893
19.26,1,2,5828,5817,10226
62.33,1,2,5841,5731,29062
306.69,1,2,5849,5823,752
114.51,1,2,5858,5907,435
284.62,1,2,5869,5829,31953
69.33,1,2,5883,5832,26753
73.43,1,2,5889,5835,4032
40.27,1,2,5891,5918,892
220.04,1,2,5892,5837,31069
66.15,1,2,5909,5927,21127
1038.34,1,2,5931,5938,26268
153.99,1,2,5935,5940,7461
57.38,1,2,5942,5862,10944
72.97,1,2,5946,5946,18859
35.38,1,2,5948,5948,17051
117.94,1,2,5978,5978,25285
114.79,1,2,5984,5984,17734
37.76,1,2,5990,5990,23326
44.62,1,2,5994,5994,23360
67.02,1,2,6009,6009,7541
33.13,1,2,6011,6011,2504
56.78,1,2,6030,6207,10926
115.35,1,2,6034,6022,8263
522.28,1,2,6037,6023,26698
124.89,1,2,6038,6024,5400
80.86,1,2,6049,6211,30731
184.84,1,2,6061,6111,17891
54.3,1,2,6070,6034,10301
136.49,1,2,6094,6223,5675
415.62,1,2,6096,6042,20634
40.97,1,2,6113,6133,24730
44.89,1,2,6121,6050,6949
62.82,1,2,6131,6322,30085
153.2,1,2,6134,6231,5675
55.63,1,2,6136,6323,16724
35.23,1,2,6154,6148,15542
45.48,1,2,6160,6150,10706
167.32,1,2,6171,6238,15540
53.1,1,2,6174,6331,15304
219.27,1,2,6182,6156,5093
70.13,1,2,6184,6157,10129
142.33,1,2,6195,6072,19924
33.54,1,2,6211,6338,17848
99.7,1,2,6212,6080,15016
816.89,1,2,6217,6082,22103
27.29,1,2,6219,6247,23885
57.37,1,2,6225,6166,460
360.99,1,2,6239,6088,11739
28.75,1,2,6241,6171,16127
115.23,1,2,6247,6173,14294
115.23,1,2,6247,6173,17564
56.78,1,2,6252,6345,28138
57.1,1,2,6261,6257,12770
129.16,1,2,6268,6183,12997
33.28,1,2,6272,6185,10308
36.75,1,2,6280,6189,14456
131.03,1,2,6281,6262,12433
65.22,1,2,6289,6194,14498
73.16,1,2,6290,6195,16887
30.23,1,2,6296,6266,23232
50.09,1,2,6319,6434,18
83.74,1,2,6327,6439,4449
59.73,1,2,6342,6447,5395
103.13,1,2,6347,6450,26951
37.23,1,2,6352,6453,126
82.33,1,2,6353,6367,22087
188.65,1,2,6357,6286,8724
33.72,1,2,6361,6455,32906
42.68,1,2,6365,6288,2802
104.37,1,2,6368,6371,23862
248.73,1,2,6370,6460,30641
22.39,1,2,6381,6465,21271
76.08,1,2,6389,6468,3865
110.8,1,2,6394,6294,32835
76.45,1,2,6399,6374,24892
42.29,1,2,6408,6557,28023
36.24,1,2,6416,6560,23570
58.71,1,2,6438,6486,11375
41.84,1,2,6461,6572,1424
167.22,1,2,6464,6305,7389
143.92,1,2,6465,6573,12433
206.92,1,2,6466,6499,15310
93.01,1,2,6475,6577,19320
44.27,1,2,6478,6308,25395
479.5,1,2,6494,6505,8525
690.06,1,2,6506,6509,5855
486.58,1,2,6506,50056,1201
30.1,1,2,6529,6517,9238
53.76,1,2,6557,6607,10669
273.28,1,2,6559,6401,3096
175.13,1,2,6561,6402,16557
78.56,1,2,6564,6611,21804
77.4,1,2,6572,6531,13041
622,1,2,6573,6614,19662
55.53,1,2,6575,6532,18959
172.92,1,2,6578,6533,15970
77.29,1,2,6580,6408,2121
265.53,1,2,6590,6537,26207
80.89,1,2,6595,6413,1925
37.35,1,2,6596,6539,5137
30.23,1,2,6613,6419,16519
32.29,1,2,6630,6427,12997
33.09,1,2,6649,6663,5026
21.38,1,2,6652,6647,25202
89.27,1,2,6658,6667,10320
401.64,1,2,6669,6657,9072
46.76,1,2,6670,6672,257
107.85,1,2,6674,6674,8583
121.69,1,2,6675,6675,14673
148.18,1,2,6679,6679,1143
162.25,1,2,6682,6681,30870
53.22,1,2,6687,6684,16347
43.09,1,2,6694,6777,21255
135.95,1,2,6723,6788,20568
28.09,1,2,6727,6702,3578
62,1,2,6732,6895,26840
31.71,1,2,6745,6797,29471
55.93,1,2,6752,7001,1097
81.72,1,2,6756,6905,13375
209.48,1,2,6766,6803,28781
68.05,1,2,6777,6711,1647
84.72,1,2,6779,7008,31272
78.14,1,2,6780,6911,7614
93.85,1,2,6792,6914,16432
260.4,1,2,6810,6814,24735
74.74,1,2,6811,7016,28350
82.98,1,2,6813,6815,22087
31.12,1,2,6826,6723,9912
87.43,1,2,6837,6821,9485
50.86,1,2,6838,6726,22196
234.08,1,2,6846,6928,25701
55.96,1,2,6849,6824,2819
43.79,1,2,6850,6929,9722
37.37,1,2,6851,6729,7541
64,1,2,6852,6825,6816
51.93,1,2,6859,6731,21639
55.98,1,2,6886,6938,8767
55.98,1,2,6886,6938,19495
1184.55,1,2,6892,6940,31870
163.39,1,2,6907,6744,879
192.75,1,2,6909,6945,13078
362.65,1,2,6917,6947,24084
152.17,1,2,6919,7039,28034
117.94,1,2,6922,6844,5400
151.2,1,2,6945,6755,1417
153.49,1,2,6947,6852,18633
104.19,1,2,6951,6950,14113
107.2,1,2,6958,6854,30538
23.39,1,2,6982,6860,16763
64.11,1,2,6983,7056,4398
103.86,1,2,6989,6862,28255
217.76,1,2,6990,6767,23121
242.02,1,2,6992,6961,25701
138.08,1,2,7008,6772,13105
53.51,1,2,7020,6869,23121
106.95,1,2,7068,7083,5754
820,1,2,7073,7088,22085
31.78,1,2,7074,7089,5869
33.44,1,2,7092,7095,16560
132.04,1,2,7103,7122,6061
67.12,1,2,7105,6996,13211
85.45,1,2,7111,6998,5316
111.02,1,2,7114,6999,28255
54.22,1,2,7132,7134,21114
30.13,1,2,7133,7112,22562
48.3,1,2,7135,7113,19416
31.73,1,2,7139,7138,5708
126.92,1,2,7140,7229,31743
223.14,1,2,7141,7139,31069
42.86,1,2,7143,7140,19416
32.78,1,2,7154,7146,11362
23.62,1,2,7155,7236,6134
76.29,1,2,7171,7155,13713
27.29,1,2,7173,7156,6718
23.71,1,2,7194,7253,27108
113.28,1,2,7204,7256,2669
41.68,1,2,7209,7351,21391
148.16,1,2,7215,7171,30056
238.02,1,2,7223,7174,9863
21.16,1,2,7227,7264,8522
65.78,1,2,7228,7176,22925
133.28,1,2,7235,7359,28763
309.5,1,2,7240,7268,18510
37.68,1,2,7247,7183,8068
80.35,1,2,7261,7366,13167
148.15,1,2,7271,7372,29661
156.73,1,2,7275,7374,14501
37.13,1,2,7281,7283,10644
93.3,1,2,7285,7285,3973
29.95,1,2,7303,7198,29636
72.68,1,2,7306,7291,8549
54.09,1,2,7308,7199,17468
57.29,1,2,7314,7293,4115
443.85,1,2,7317,7200,28024
63.1,1,2,7340,7304,16257
190.58,1,2,7368,7214,15918
1206.52,1,2,7377,7217,29803
27.38,1,2,7385,7322,17124
115.88,1,2,7392,7324,21587
163.38,1,2,7394,7382,7230
82.42,1,2,7398,7384,24756
39.03,1,2,7406,7327,16127
95.94,1,2,7425,7396,5182
23.19,1,2,7432,7507,21104
78.48,1,2,7437,7509,9694
95.76,1,2,7438,7223,25285
86.25,1,2,7444,7224,2181
227.27,1,2,7445,7405,25312
183.79,1,2,7446,7512,2642
138.63,1,2,7447,7406,3298
117.79,1,2,7448,7513,16817
42.68,1,2,7452,7514,27210
194.48,1,2,7459,7517,3544
52.93,1,2,7467,7520,9870
42.77,1,2,7475,7419,17437
19.77,1,2,7478,7421,9722
40.22,1,2,7479,7526,20981
39.09,1,2,7480,7422,6659
121.7,1,2,7491,7531,1074
35.85,1,2,7496,7431,19013
145.01,1,2,7498,7534,1961
54.37,1,2,7510,7539,25549
87.63,1,2,7515,7541,30222
1923.48,1,2,7528,7450,22422
31.79,1,2,7529,7451,9238
45.25,1,2,7535,7549,10591
76.94,1,2,7538,7551,26951
36.23,1,2,7547,7560,27380
56.88,1,2,7553,7566,928
59.15,1,2,7558,7571,1647
109.35,1,2,7564,7575,15375
200.72,1,2,7579,7583,23121
19.33,1,2,7581,7584,27280
61.01,1,2,7590,7589,30085
372.07,1,2,7595,7799,13049
36.78,1,2,7603,7592,6026
45.09,1,2,7605,7805,19995
51.77,1,2,7607,7807,22955
85.14,1,2,7614,7703,4067
190.96,1,2,7627,7817,20757
42.85,1,2,7640,7601,30037
223.08,1,2,7649,7604,31800
40.13,1,2,7652,7829,30099
166.37,1,2,7661,7609,25609
40.85,1,2,7667,7838,21204
107.05,1,2,7668,7712,12056
93.3,1,2,7680,7844,19786
234.63,1,2,7684,7717,23697
179.9,1,2,7685,7847,28877
45.34,1,2,7691,7850,9694
36.78,1,2,7692,7851,6026
30.75,1,2,7700,7856,32525
110.42,1,2,7701,7857,17752
156.6,1,2,7715,7333,11150
112.03,1,2,7722,7731,18943
50.34,1,2,7734,7620,6275
65.1,1,2,7739,7621,5213
144.59,1,2,7742,7735,4330
33.78,1,2,7744,7622,26343
172.45,1,2,7747,7736,28133
48.83,1,2,7762,7739,23364
114.57,1,2,7765,7888,10637
50.86,1,2,7768,7890,16953
65.35,1,2,7769,7627,3301
2267.18,1,2,7788,7904,24965
2772.36,1,2,7812,7752,17961
156.63,1,2,7819,7755,30870
106.85,1,2,7822,7644,20829
109.65,1,2,7830,7761,14548
92.9,1,2,7834,7651,80
244.15,1,2,7836,7653,23130
302.95,1,2,7838,7655,30497
136.41,1,2,7848,7661,8621
93.68,1,2,7850,7662,6032
2254.56,1,2,7856,7770,27522
178.99,1,2,7858,7665,19294
76.74,1,2,7860,7666,9090
39.78,1,2,7862,7667,25135
47.1,1,2,7868,7670,4166
54.86,1,2,7872,7672,30225
84.23,1,2,7878,7782,13426
20.38,1,2,7892,7339,9900
192.03,1,2,7894,7682,20867
40.77,1,2,7899,7913,27210
103.43,1,2,7906,7920,28042
36.62,1,2,7918,7786,2450
410.19,1,2,7922,7932,19303
410.19,1,2,7922,7932,23977
27.78,1,2,7938,7943,19665
35.28,1,2,7939,7944,18363
32.78,1,2,7941,7945,21560
43.71,1,2,7946,7794,17998
47.03,1,2,7948,7951,22198
40,1,2,7951,7796,9372
70.93,1,2,7954,7797,10724
175.46,1,2,7958,7958,18319
175.46,1,2,7958,7958,27520
39.78,1,2,7975,7975,4166
36,1,2,7976,7976,10644
210.81,1,2,7977,7977,16632
128.36,1,2,7984,7984,5625
43.1,1,2,7985,7985,7122
309.28,1,2,7988,7988,13049
39.52,1,2,7989,7989,13919
97.71,1,2,7993,7993,15016
332.57,1,2,8002,8002,23023
67.22,1,2,8003,8003,12426
60.07,1,2,8007,8007,19060
50.72,1,2,8024,8026,7608
61.59,1,2,8026,8023,3260
60.22,1,2,8030,8030,437
69.24,1,2,8031,8031,7136
216.58,1,2,8040,8140,13618
47.05,1,2,8046,8143,13243
36,1,2,8078,8259,9200
110.72,1,2,8082,8260,4660
101.64,1,2,8085,8056,7292
78.73,1,2,8089,8262,8802
21.38,1,2,8092,8263,3964
113.11,1,2,8096,8159,2837
331.92,1,2,8104,8064,22087
48.71,1,2,8112,8067,18960
86.63,1,2,8119,78633,5760
63.52,1,2,8141,8170,27245
183.95,1,2,8142,8372,25312
287.61,1,2,8145,8373,13464
118.79,1,2,8148,8374,17007
49.34,1,2,8153,8081,10706
557.28,1,2,8178,8384,23183
225.78,1,2,8186,8387,11303
22.77,1,2,8187,8091,2247
80.88,1,2,8194,8283,3049
96.02,1,2,8196,8093,22087
65.75,1,2,8207,8183,5614
65.75,1,2,8207,8183,14795
57.68,1,2,8210,8286,11763
287.77,1,2,8211,8395,15388
150.69,1,2,8217,8397,2642
61.63,1,2,8220,8100,18805
166.35,1,2,8228,8290,20090
42.98,1,2,8230,8187,19176
54.62,1,2,8238,8292,25549
565.76,1,2,8239,8404,12997
40.13,1,2,8241,8189,30099
541.96,1,2,8250,8294,4589
27.49,1,2,8254,8295,24890
64,1,2,8258,8410,4115
32.42,1,2,8272,8195,28464
108.71,1,2,8273,8415,23388
105.49,1,2,8275,8298,23687
126.31,1,2,8276,8196,30704
40.78,1,2,8281,8119,11046
64.23,1,2,8282,8197,26840
138.08,1,2,8308,8128,13105
91.74,1,2,8315,8429,16857
130.53,1,2,8319,8430,31826
664.56,1,2,8330,8433,30033
63.1,1,2,8333,8434,14102
60.05,1,2,8340,8310,30210
34.22,1,2,8342,8211,22964
366.51,1,2,8345,8212,27533
190,1,2,8349,8438,32944
49.09,1,2,8357,8443,37
57.68,1,2,8365,8448,6216
82.33,1,2,8374,8454,22087
137.38,1,2,8375,8455,10784
36.78,1,2,8378,8317,6026
94.66,1,2,8387,8462,30295
71.35,1,2,8393,8465,1484
75.11,1,2,8394,8466,8342
99.35,1,2,8397,8321,28255
57.62,1,2,8414,8230,18960
36.83,1,2,8423,8232,23047
77.89,1,2,8428,8477,21556
163.25,1,2,8430,8234,30870
41.78,1,2,8433,8334,12997
60,1,2,8438,8481,16140
57.68,1,2,8446,8239,1934
24.38,1,2,8450,8340,22374
33.1,1,2,8452,8485,7479
248.85,1,2,8464,8489,26339
21.79,1,2,8476,8493,7291
28.77,1,2,8479,8494,2513
57.68,1,2,8480,8350,18316
175.4,1,2,8490,8355,2462
580.44,1,2,8511,8511,14748
53.36,1,2,8514,8514,13243
285.7,1,2,8517,8517,15041
157.22,1,2,8519,8519,15727
67.83,1,2,8530,8530,21556
56.6,1,2,8542,8542,3036
42.09,1,2,8548,8548,10001
65.79,1,2,8561,8561,8676
520.65,1,2,8564,8564,6838
194.56,1,2,8575,8709,30941
20.75,1,2,8579,8710,4818
123.56,1,2,8580,8575,15304
123.56,1,2,8580,8575,23813
101.55,1,2,8586,10648,4557
169.82,1,2,8590,8579,3631
35.35,1,2,8605,8604,10196
23.28,1,2,8608,8585,27108
44.1,1,2,8627,8591,24073
41.27,1,2,8630,8592,9694
107.19,1,2,8640,8620,27065
69.12,1,2,8642,8727,27513
107.78,1,2,8649,8729,22988
127.45,1,2,8654,8630,10349
56.97,1,2,8665,8638,2909
615.44,1,2,8682,8649,25160
85.41,1,2,8693,8656,3368
126.57,1,2,8701,8746,5132
126.57,1,2,8701,8746,10546
357.13,1,2,8704,8747,12253
40.27,1,2,8710,8749,892
22.89,1,2,8714,8670,3065
19.77,1,2,8717,8673,19857
91.58,1,2,8722,8678,3449
91.58,1,2,8722,8678,17347
147,1,2,8726,8751,23659
32.07,1,2,8729,8752,579
47.52,1,2,8743,8693,8273
130.11,1,2,8744,8757,13167
29.85,1,2,8747,8758,6172
33.16,1,2,8759,8762,7032
57.53,1,2,8760,8704,12245
114.77,1,2,8761,8763,10349
48.28,1,2,8776,8776,18960
159.04,1,2,8791,8791,23372
379.36,1,2,8797,8797,22087
35.08,1,2,8806,8804,18361
32.77,1,2,8813,8808,26599
47.83,1,2,8826,8826,13000
107.55,1,2,8837,8831,19744
811.46,1,2,8853,8841,18260
133.85,1,2,8857,8843,4823
27.64,1,2,8867,8953,6262
262.68,1,2,8871,8851,20518
180.33,1,2,8876,8855,16487
95.22,1,2,8879,8857,9968
227.27,1,2,8879,50824,19000
116.94,1,2,8883,8958,5400
100.9,1,2,8888,8863,3508
102.92,1,2,8902,8872,23091
82.98,1,2,8909,8876,22087
184.59,1,2,8912,8969,11913
60.23,1,2,8930,9053,17564
127.43,1,2,8939,9056,18847
145.5,1,2,8941,8978,12745
59.41,1,2,8944,8979,2909
70.49,1,2,8950,8981,4617
47.05,1,2,8953,8982,368
24.38,1,2,8962,8896,27967
46.56,1,2,8964,9065,22196
124.13,1,2,8966,8898,21205
34.69,1,2,8978,8989,10809
66.41,1,2,8989,8907,9803
30.1,1,2,9004,9078,8060
28.38,1,2,9017,9084,29211
119.48,1,2,9022,9003,12227
40.97,1,2,9044,8925,24730
88.08,1,2,9046,9010,22087
31.78,1,2,9048,9094,22104
56.77,1,2,9058,9097,32926
61.4,1,2,9067,9017,10198
27.8,1,2,9068,9102,24811
190.96,1,2,9097,9163,20757
56.71,1,2,9100,9164,20499
32.39,1,2,9115,9169,8507
1300.57,1,2,9119,9124,19240
38.62,1,2,9126,9038,17786
47.68,1,2,9143,9131,1769
89.75,1,2,9149,9133,31272
38.1,1,2,9156,9183,5869
254.01,1,2,9160,9138,27458
418.17,1,2,9165,9140,15141
49.95,1,2,9170,9190,19825
85.47,1,2,9175,9145,32660
36.39,1,2,9176,9193,6026
34.03,1,2,9177,9146,17124
38.78,1,2,9191,9153,9640
75.74,1,2,9195,9155,24417
42.67,1,2,9198,9204,11716
169.99,1,2,9213,9213,26520
241.64,1,2,9231,9231,18039
220.3,1,2,9245,9282,19071
167.19,1,2,9249,9240,27979
125.56,1,2,9256,9288,8813
125.56,1,2,9256,9288,14294
213.54,1,2,9266,9292,3522
34.42,1,2,9269,9393,29665
29.09,1,2,9271,9294,3677
82.16,1,2,9293,9304,20216
82.16,1,2,9293,9304,30015
79.11,1,2,9295,9401,2883
70.75,1,2,9296,9305,13211
218.64,1,2,9302,9256,26222
16.39,1,2,9304,9308,27103
162.24,1,2,9317,9313,30870
367.56,1,2,9326,9410,19744
48.83,1,2,9332,9412,7625
21.38,1,2,9335,9268,17528
62.01,1,2,9340,9320,30085
207.61,1,2,9345,9322,12054
34.73,1,2,9348,9272,7631
27.85,1,2,9349,9417,7263
30.19,1,2,9367,9330,3066
20.77,1,2,9370,9331,9059
223.14,1,2,9372,9332,31069
40.86,1,2,9373,9423,9465
97.71,1,2,9378,9510,9699
32.43,1,2,9388,9428,368
124.68,1,2,9389,9339,29688
156.18,1,2,9409,9347,14501
128.85,1,2,9410,9519,5420
82.7,1,2,9415,9436,25444
291.07,1,2,9417,9521,7527
163.25,1,2,9422,9438,30870
35.01,1,2,9425,9439,29980
144.15,1,2,9432,9441,8205
30.1,1,2,9433,9526,2572
47.22,1,2,9435,9442,844
614.21,1,2,9462,9453,22454
78.64,1,2,9467,9455,26951
560.02,1,2,9475,9459,17505
267.12,1,2,9479,9371,21686
30.53,1,2,9480,9461,17277
69.9,1,2,9481,9372,22087
34.84,1,2,9486,9463,29471
356.4,1,2,9498,9616,19744
89.67,1,2,9503,9617,5603
144.75,1,2,9515,9468,8724
179.9,1,2,9518,9469,15841
54.61,1,2,9530,9474,30085
33,1,2,9531,9624,14721
69.9,1,2,9532,9475,22087
63.53,1,2,9533,9551,3301
111.08,1,2,9540,9479,26619
48.28,1,2,9541,9553,17437
205.49,1,2,9542,9480,25841
41.84,1,2,9552,9485,10956
33.42,1,2,9555,9556,7616
242.88,1,2,9565,9492,18088
117.26,1,2,9571,9560,32757
138.08,1,2,9574,9561,12433
117.53,1,2,9578,9562,10237
69.04,1,2,9587,9502,25663
217.36,1,2,9594,9567,2495
60.14,1,2,9604,9736,762
60.14,1,2,9604,9736,27248
39.1,1,2,9610,9739,32906
118.86,1,2,9617,9743,31609
56.78,1,2,9623,9747,16257
23.38,1,2,9638,9756,24737
192.22,1,2,9661,9659,2642
244.15,1,2,9663,9769,23130
148.15,1,2,9672,9774,4514
55.01,1,2,9678,9777,32553
115.25,1,2,9680,9844,18847
85.81,1,2,9685,9780,21531
27.68,1,2,9695,9785,27633
94.74,1,2,9707,9852,16542
32.62,1,2,9722,9797,21391
127.23,1,2,9745,9806,25285
14.29,1,2,9746,9807,6898
87.36,1,2,9755,9810,25477
302.52,1,2,9757,9811,17655
116.66,1,2,9778,9597,2511
169.8,1,2,9781,9874,12975
82.68,1,2,9783,9875,9472
177.29,1,2,9793,9678,20563
28.09,1,2,9799,9600,11428
183.31,1,2,9802,9829,20867
339.56,1,2,9810,9883,28076
148.97,1,2,9823,9603,14673
34.09,1,2,9828,9890,29636
114.52,1,2,9835,9685,18367
62.33,1,2,9836,9842,29062
37.55,1,2,9838,9894,17658
62.78,1,2,9840,9686,21556
49.45,1,2,9845,9899,6199
91.19,1,2,9854,9905,26156
118.74,1,2,9864,9694,17104
99.2,1,2,9878,9700,24059
243.28,1,2,9888,9926,25312
48.23,1,2,9892,9929,13084
78.84,1,2,9900,9934,29991
200.4,1,2,9904,9937,19682
148.15,1,2,9916,9712,5400
35.24,1,2,9917,9945,4369
165.79,1,2,9920,9946,20521
348.99,1,2,9922,9960,20501
35,1,2,9924,9961,3092
25.5,1,2,9940,9968,16127
47.62,1,2,9942,9969,23
51.57,1,2,9951,9974,26873
173.16,1,2,9956,9720,16508
66.01,1,2,9976,9992,10336
117.94,1,2,9977,9993,25285
454.48,1,2,10016,10028,6008
372.19,1,2,10022,10034,10843
64.83,1,2,10026,10072,25571
71.05,1,2,10030,10074,28350
1070.64,1,2,10037,10077,5822
45.39,1,2,10053,10084,6370
136.37,1,2,10061,10056,7869
69.04,1,2,10074,10099,3049
95.65,1,2,10090,10115,26951
139.16,1,2,10096,10185,31961
22,1,2,10102,10125,20367
49.05,1,2,10109,10189,6950
57.29,1,2,10113,10132,899
38.28,1,2,10121,10138,22196
67.05,1,2,10137,10149,14498
64.51,1,2,10143,10153,31150
438.51,1,2,10162,10165,23663
82.12,1,2,10169,10209,16140
56.94,1,2,10171,10171,8958
157.35,1,2,10173,10172,5529
520.29,1,2,10180,10178,6432
222.9,1,2,10187,10212,16396
51.44,1,2,10192,10217,23121
41.84,1,2,10197,10222,19614
48.13,1,2,10200,10225,15096
139.36,1,2,10203,10228,8405
23.77,1,2,10234,10316,25274
162.15,1,2,10238,10243,10662
26.39,1,2,10239,10319,23666
629.27,1,2,10244,10323,28577
271.89,1,2,10254,10333,13261
35.77,1,2,10257,10336,4096
87.28,1,2,10266,10246,5770
85.05,1,2,10274,10254,1409
60.85,1,2,10275,10255,27196
49.48,1,2,10276,10256,23970
27.39,1,2,10279,10259,30777
150.14,1,2,10290,10270,1108
46.2,1,2,10293,10273,15585
51.72,1,2,10295,10275,20674
124.18,1,2,10301,10281,3187
97.68,1,2,10305,10285,9238
87.89,1,2,10320,10059,4966
55,1,2,10324,10063,30328
81.82,1,2,10325,10064,5316
238.57,1,2,10330,10069,25992
64.64,1,2,10331,10070,29062
26.38,1,2,10338,10417,12811
1650.18,1,2,10343,10529,23281
567,1,2,10344,10530,28452
40.1,1,2,10345,10419,18412
31.87,1,2,10348,10420,14370
1253.86,1,2,10350,10534,17714
52.57,1,2,10354,10537,18039
27.78,1,2,10355,10422,8409
57.68,1,2,10359,10423,4868
25.51,1,2,10362,10424,7145
629.17,1,2,10365,10425,9687
98.46,1,2,10367,10546,7929
29.68,1,2,10385,10559,10644
62.91,1,2,10387,10431,29753
51.79,1,2,10402,10571,32687
84.72,1,2,10406,10574,31272
268.84,1,2,10415,10581,7974
90.28,1,2,10424,10441,30361
39.75,1,2,10431,10443,9722
64.84,1,2,10441,10599,13902
124.42,1,2,10442,10447,3700
116.94,1,2,10447,10449,25285
86.92,1,2,10460,10455,3779
43.39,1,2,10478,10619,9450
148.15,1,2,10484,10466,10594
42.38,1,2,10486,10624,6275
244.15,1,2,10496,10631,23130
855.18,1,2,10501,10634,22087
28.09,1,2,10504,10636,15031
101.73,1,2,10525,10491,22988
44.1,1,2,10529,10495,14141
81.73,1,2,10530,10496,6945
87.93,1,2,10537,9604,20209
80.73,1,2,10543,9608,1445
140.04,1,2,10557,10510,12574
410.61,1,2,10563,10348,24247
49.09,1,2,10578,10361,10226
91.66,1,2,10583,10366,3815
141.66,1,2,10588,10371,4330
248.56,1,2,10597,10380,19416
34.23,1,2,10605,10388,8038
232.09,1,2,10609,10392,27084
2433.24,1,2,10640,10650,8989
135.62,1,2,10642,10652,29981
182.1,1,2,10653,10663,2103
80.2,1,2,10654,10664,17611
510.12,1,2,10658,10668,14316
47.84,1,2,10709,10719,11817
52.58,1,2,10711,10720,23528
428.78,1,2,10714,10869,30809
43.29,1,2,10722,10873,5461
140.32,1,2,10734,10880,19680
31.7,1,2,10737,10732,8522
85.23,1,2,10739,10753,31834
112.03,1,2,10740,10733,4279
17.68,1,2,10749,10756,6910
36.78,1,2,10756,10889,2767
79.24,1,2,10770,10762,14113
42.09,1,2,10772,10743,6900
37,1,2,10784,10900,10809
55.18,1,2,10795,10750,4832
48.23,1,2,10798,10751,4581
167.51,1,2,10803,10772,14501
249.05,1,2,10816,10915,16125
249.05,1,2,10816,10915,20025
249.05,1,2,10816,10915,22717
310.85,1,2,10818,10916,8340
134.59,1,2,10826,10782,17446
38.8,1,2,10839,10928,28464
352.32,1,2,10844,10931,22087
112.92,1,2,10853,10936,31015
60.11,1,2,10854,10794,11375
